12310 -60 73 -47
12311 -60 73 -46
12312 -59 73 -46
12313 -59 73 -45
12314 -58 73 -45
12315 -57 73 -45
12316 -57 74 -45
12317 -57 74 -44
12318 -57 75 -44
12319 -57 76 -44
12320 -56 76 -44
12321 -55 76 -44
12322 -56 76 -44
12323 -56 75 -44
12324 -55 75 -44
12325 -55 76 -44
12326 -55 77 -44
12327 -55 78 -44
12328 -54 78 -44
12329 -54 78 -45
12330 -54 78 -46
12331 -54 79 -46
12332 -53 79 -46
12333 -53 79 -47
12334 -53 79 -46
12335 -54 79 -46
12336 -55 79 -46
12337 -55 78 -46
12338 -54 78 -46
12339 -53 78 -46
12340 -53 79 -46
12341 -53 80 -46
12342 -53 80 -45
12343 -53 80 -44
12344 -54 80 -44
12345 -55 80 -44
12346 -55 81 -44
12347 -55 80 -44
12348 -56 80 -44
12349 -56 80 -45
12350 -56 80 -46
12351 -57 80 -46
12352 -56 80 -46
12353 -55 80 -46
12354 -55 80 -45
12355 -55 80 -44
12356 -55 80 -45
12357 -55 79 -45
12358 -55 80 -45
12359 -55 79 -45
12360 -55 80 -45
12361 -55 81 -45
12362 -55 81 -44
12363 -55 82 -44
12364 -56 82 -44
12365 -56 82 -45
12366 -56 82 -44
12367 -56 82 -45
12368 -56 83 -45
12369 -55 83 -45
12370 -55 82 -45
12371 -55 81 -45
12372 -55 82 -45
12373 -55 81 -45
12374 -55 82 -45
12375 -54 82 -45
12376 -54 82 -46
12377 -55 82 -46
12378 -55 82 -45
12379 -55 81 -45
12380 -55 80 -45
12381 -56 80 -45
12382 -57 80 -45
12383 -57 79 -45
12384 -57 80 -45
12385 -57 80 -46
12386 -57 81 -46
12387 -57 80 -46
12388 -57 81 -46
12389 -57 80 -46
12390 -57 79 -46
12391 -57 79 -47
12392 -58 79 -47
12393 -58 79 -46
12394 -58 79 -45
12395 -58 79 -46
12396 -58 79 -47
12397 -58 79 -48
12398 -58 78 -48
12399 -58 78 -49
12400 -59 78 -49
12401 -59 78 -48
12402 -59 79 -48
12403 -59 78 -48
12404 -60 78 -48
12405 -60 79 -48
12406 -59 79 -48
12407 -58 79 -48
12408 -58 79 -49
12409 -57 79 -49
12410 -57 78 -49
12411 -56 78 -49
12412 -56 79 -49
12413 -56 79 -48
12414 -55 79 -48
12415 -55 78 -48
12416 -55 78 -47
12417 -55 78 -46
12418 -55 78 -47
12419 -55 78 -48
12420 -55 78 -49
12421 -55 78 -48
12422 -55 77 -48
12423 -55 78 -48
12424 -54 78 -48
12425 -55 78 -48
12426 -55 77 -48
12427 -55 78 -48
12428 -56 78 -48
12429 -56 78 -47
12430 -57 78 -47
12431 -57 78 -46
12432 -56 78 -46
12433 -55 78 -46
12434 -55 78 -47
12435 -55 78 -46
12436 -55 79 -46
12437 -55 78 -46
12438 -54 78 -46
12439 -54 78 -45
12440 -54 78 -46
12441 -55 78 -46
12442 -54 78 -46
12443 -54 78 -45
12444 -54 78 -44
12445 -54 78 -43
12446 -54 79 -43
12447 -54 78 -43
12448 -54 79 -43
12449 -54 79 -42
12450 -54 78 -42
12451 -54 79 -42
12452 -55 79 -42
12453 -54 79 -42
12454 -55 79 -42
12455 -55 79 -41
12456 -55 80 -41
12457 -55 81 -41
12458 -55 81 -40
12459 -55 82 -40
12460 -56 82 -40
12461 -57 82 -40
12462 -57 82 -39
12463 -57 81 -39
12464 -57 81 -40
12465 -58 81 -40
12466 -58 81 -41
12467 -58 80 -41
12468 -58 80 -40
12469 -59 80 -40
12470 -58 80 -40
12471 -58 80 -41
12472 -59 80 -41
12473 -58 80 -41
12474 -58 79 -41
12475 -58 79 -42
12476 -58 78 -42
12477 -58 78 -43
12478 -58 78 -42
12479 -58 79 -42
12480 -57 79 -42
12481 -57 80 -42
12482 -57 81 -42
12483 -58 81 -42
12484 -58 81 -41
12485 -58 81 -42
12486 -58 80 -42
12487 -59 80 -42
12488 -59 80 -43
12489 -59 79 -43
12490 -58 79 -43
12491 -58 78 -43
12492 -58 77 -43
12493 -57 77 -43
12494 -57 77 -44
12495 -57 76 -44
12496 -58 76 -44
12497 -57 76 -44
12498 -57 76 -43
12499 -56 76 -43
12500 -56 76 -42
12501 -57 76 -42
12502 -58 76 -42
12503 -57 76 -42
12504 -56 76 -42
12505 -56 75 -42
12506 -56 75 -41
12507 -56 76 -41
12508 -56 76 -40
12509 -56 76 -39
12510 -56 76 -40
12511 -56 75 -40
12512 -57 75 -40
12513 -57 75 -39
12514 -57 74 -39
12515 -57 73 -39
12516 -57 74 -39
12517 -57 73 -39
12518 -56 73 -39
12519 -57 73 -39
12520 -57 72 -39
12521 -57 73 -39
12522 -57 73 -40
12523 -58 73 -40
12524 -59 73 -40
12525 -59 72 -40
12526 -59 72 -39
12527 -59 71 -39
12528 -60 71 -39
12529 -61 71 -39
12530 -61 70 -39
12531 -60 70 -39
12532 -60 70 -38
12533 -60 69 -38
12534 -60 69 -37
12535 -60 68 -37
12536 -60 68 -36
12537 -59 68 -36
12538 -59 68 -37
12539 -59 67 -37
12540 -58 67 -37
12541 -58 66 -37
12542 -58 66 -38
12543 -58 66 -37
12544 -58 65 -37
12545 -57 65 -37
12546 -57 65 -38
12547 -57 65 -39
12548 -57 65 -38
12549 -57 64 -38
12550 -57 64 -39
12551 -56 64 -39
12552 -56 63 -39
12553 -56 63 -40
12554 -56 64 -40
12555 -56 64 -41
12556 -56 65 -41
12557 -56 66 -41
12558 -56 66 -40
12559 -56 65 -40
12560 -56 66 -40
12561 -56 66 -39
12562 -57 66 -39
12563 -56 66 -39
12564 -55 66 -39
12565 -55 66 -38
12566 -55 67 -38
12567 -55 67 -37
12568 -56 67 -37
12569 -56 67 -38
12570 -56 67 -39
12571 -56 67 -38
12572 -56 67 -37
12573 -56 66 -37
12574 -56 67 -37
12575 -56 67 -38
12576 -56 66 -38
12577 -55 66 -38
12578 -55 66 -39
12579 -55 66 -38
12580 -55 66 -39
12581 -55 67 -39
12582 -55 67 -38
12583 -54 67 -38
12584 -54 67 -39
12585 -54 68 -39
12586 -53 68 -39
12587 -52 68 -39
12588 -51 68 -39
12589 -51 68 -38
12590 -51 69 -38
12591 -51 69 -37
12592 -50 69 -37
12593 -50 68 -37
12594 -49 68 -37
12595 -49 68 -38
12596 -49 69 -38
12597 -49 69 -39
12598 -49 69 -40
12599 -49 69 -41
12600 -48 69 -41
12601 -48 69 -40
12602 -48 69 -41
12603 -48 69 -40
12604 -48 69 -39
12605 -48 69 -38
12606 -48 68 -38
12607 -47 68 -38
12608 -47 67 -38
12609 -47 68 -38
12610 -47 68 -39
12611 -47 67 -39
12612 -47 66 -39
12613 -46 66 -39
12614 -46 66 -38
12615 -46 66 -39
12616 -46 66 -40
12617 -45 66 -40
12618 -45 66 -41
12619 -45 65 -41
12620 -45 64 -41
12621 -44 64 -41
12622 -44 63 -41
12623 -44 64 -41
12624 -44 64 -42
12625 -45 64 -42
12626 -46 64 -42
12627 -46 64 -43
12628 -46 64 -42
12629 -46 64 -43
12630 -46 65 -43
12631 -46 65 -42
12632 -46 65 -43
12633 -47 65 -43
12634 -47 66 -43
12635 -46 66 -43
12636 -46 66 -42
12637 -46 66 -43
12638 -46 67 -43
12639 -46 68 -43
12640 -46 68 -44
12641 -46 67 -44
12642 -45 67 -44
12643 -45 67 -45
12644 -46 67 -45
12645 -46 66 -45
12646 -46 66 -46
12647 -45 66 -46
12648 -45 67 -46
12649 -45 67 -47
12650 -45 67 -46
12651 -46 67 -46
12652 -46 66 -46
12653 -47 66 -46
12654 -46 66 -46
12655 -47 66 -46
12656 -46 66 -46
12657 -46 65 -46
12658 -47 65 -46
12659 -48 65 -46
12660 -48 64 -46
12661 -49 64 -46
12662 -49 64 -45
12663 -50 64 -45
12664 -51 64 -45
12665 -51 64 -46
12666 -50 64 -46
12667 -49 64 -46
12668 -49 63 -46
12669 -50 63 -46
12670 -50 64 -46
12671 -50 63 -46
12672 -50 63 -45
12673 -51 63 -45
12674 -51 63 -44
12675 -51 64 -44
12676 -50 64 -44
12677 -50 64 -45
12678 -50 64 -44
12679 -50 64 -43
12680 -50 64 -42
12681 -50 63 -42
12682 -51 63 -42
12683 -51 62 -42
12684 -51 63 -42
12685 -51 63 -41
12686 -51 62 -41
12687 -51 61 -41
12688 -51 61 -42
12689 -51 61 -43
12690 -52 61 -43
12691 -51 61 -43
12692 -51 62 -43
12693 -51 62 -42
12694 -51 63 -42
12695 -52 63 -42
12696 -52 63 -43
12697 -52 63 -44
12698 -53 63 -44
12699 -52 63 -44
12700 -52 64 -44
12701 -52 65 -44
12702 -53 65 -44
12703 -53 66 -44
12704 -53 67 -44
12705 -54 67 -44
12706 -54 67 -45
12707 -53 67 -45
12708 -54 67 -45
12709 -54 67 -44
12710 -55 67 -44
12711 -54 67 -44
12712 -54 66 -44
12713 -55 66 -44
12714 -55 65 -44
12715 -54 65 -44
12716 -53 65 -44
12717 -53 66 -44
12718 -53 66 -45
12719 -53 65 -45
12720 -52 65 -45
12721 -52 65 -46
12722 -51 65 -46
12723 -51 66 -46
12724 -51 67 -46
12725 -52 67 -46
12726 -53 67 -46
12727 -53 66 -46
12728 -54 66 -46
12729 -54 66 -47
12730 -54 66 -48
12731 -53 66 -48
12732 -53 65 -48
12733 -53 65 -49
12734 -52 65 -49
12735 -53 65 -49
12736 -53 64 -49
12737 -54 64 -49
12738 -53 64 -49
12739 -53 64 -50
12740 -53 64 -51
12741 -53 64 -50
12742 -53 64 -49
12743 -52 64 -49
12744 -52 64 -48
12745 -51 64 -48
12746 -51 65 -48
12747 -51 66 -48
12748 -51 67 -48
12749 -51 68 -48
12750 -51 67 -48
12751 -51 66 -48
12752 -51 66 -49
12753 -51 66 -48
12754 -51 66 -47
12755 -50 66 -47
12756 -50 66 -48
12757 -51 66 -48
12758 -51 67 -48
12759 -51 66 -48
12760 -51 67 -48
12761 -51 66 -48
12762 -50 66 -48
12763 -50 65 -48
12764 -51 65 -48
12765 -51 64 -48
12766 -51 63 -48
12767 -50 63 -48
12768 -51 63 -48
12769 -52 63 -48
12770 -52 62 -48
12771 -52 63 -48
12772 -52 64 -48
12773 -52 64 -47
12774 -52 63 -47
12775 -52 64 -47
12776 -52 63 -47
12777 -53 63 -47
12778 -53 63 -46
12779 -52 63 -46
12780 -52 62 -46
12781 -52 61 -46
12782 -52 60 -46
12783 -52 60 -47
12784 -52 60 -48
12785 -52 61 -48
12786 -52 60 -48
12787 -52 60 -49
12788 -52 60 -48
12789 -53 60 -48
12790 -53 61 -48
12791 -53 61 -49
12792 -54 61 -49
12793 -55 61 -49
12794 -56 61 -49
12795 -55 61 -49
12796 -55 61 -48
12797 -55 60 -48
12798 -55 60 -47
12799 -56 60 -47
12800 -57 60 -47
12801 -57 60 -46
12802 -58 60 -46
12803 -58 61 -46
12804 -58 62 -46
12805 -58 61 -46
12806 -58 61 -47
12807 -58 61 -46
12808 -58 61 -47
12809 -59 61 -47
12810 -60 61 -47
12811 -60 62 -47
12812 -61 62 -47
12813 -62 62 -47
12814 -62 61 -47
12815 -61 61 -47
12816 -60 61 -47
12817 -60 61 -48
12818 -60 62 -48
12819 -60 62 -47
12820 -60 62 -48
12821 -60 62 -47
12822 -60 61 -47
12823 -60 60 -47
12824 -60 60 -46
12825 -60 59 -46
12826 -60 59 -47
12827 -60 59 -46
12828 -60 58 -46
12829 -59 58 -46
12830 -59 57 -46
12831 -60 57 -46
12832 -61 57 -46
12833 -62 57 -46
12834 -61 57 -46
12835 -61 58 -46
12836 -60 58 -46
12837 -61 58 -46
12838 -61 59 -46
12839 -62 59 -46
12840 -62 60 -46
12841 -62 61 -46
12842 -62 61 -47
12843 -62 61 -48
12844 -63 61 -48
12845 -64 61 -48
12846 -64 60 -48
12847 -63 60 -48
12848 -63 61 -48
12849 -63 60 -48
12850 -63 60 -49
12851 -62 60 -49
12852 -62 60 -50
12853 -62 61 -50
12854 -62 61 -49
12855 -62 61 -48
12856 -62 60 -48
12857 -63 60 -48
12858 -62 60 -48
12859 -61 60 -48
12860 -61 61 -48
12861 -61 62 -48
12862 -61 62 -47
12863 -61 62 -48
12864 -61 63 -48
12865 -61 63 -47
12866 -61 63 -48
12867 -61 63 -49
12868 -60 63 -49
12869 -60 63 -48
12870 -60 64 -48
12871 -60 63 -48
12872 -60 64 -48
12873 -60 64 -47
12874 -59 64 -47
12875 -59 63 -47
12876 -59 63 -46
12877 -58 63 -46
12878 -58 63 -47
12879 -58 63 -46
12880 -57 63 -46
12881 -57 63 -45
12882 -57 62 -45
12883 -58 62 -45
12884 -58 62 -46
12885 -57 62 -46
12886 -57 62 -47
12887 -56 62 -47
12888 -56 62 -46
12889 -57 62 -46
12890 -58 62 -46
12891 -58 61 -46
12892 -58 61 -45
12893 -59 61 -45
12894 -58 61 -45
12895 -57 61 -45
12896 -56 61 -45
12897 -56 60 -45
12898 -56 60 -46
12899 -57 60 -46
12900 -57 61 -46
12901 -57 61 -45
12902 -57 60 -45
12903 -57 60 -44
12904 -57 60 -43
12905 -57 60 -44
12906 -57 60 -45
12907 -57 60 -46
12908 -57 61 -46
12909 -57 61 -47
12910 -57 61 -46
12911 -57 62 -46
12912 -57 62 -45
12913 -57 62 -44
12914 -57 62 -45
12915 -57 62 -44
12916 -57 63 -44
12917 -57 63 -45
12918 -57 64 -45
12919 -57 63 -45
12920 -57 64 -45
12921 -57 64 -46
12922 -57 64 -47
12923 -57 64 -46
12924 -57 65 -46
12925 -56 65 -46
12926 -56 65 -47
12927 -56 66 -47
12928 -56 65 -47
12929 -56 66 -47
12930 -56 66 -48
12931 -56 65 -48
12932 -55 65 -48
12933 -55 65 -49
12934 -55 65 -50
12935 -55 65 -49
12936 -55 65 -48
12937 -55 64 -48
12938 -55 64 -49
12939 -55 65 -49
12940 -55 64 -49
12941 -54 64 -49
12942 -54 64 -48
12943 -54 64 -49
12944 -55 64 -49
12945 -55 64 -50
12946 -55 65 -50
12947 -55 65 -49
12948 -55 64 -49
12949 -55 65 -49
12950 -55 64 -49
12951 -55 65 -49
12952 -55 65 -48
12953 -55 65 -49
12954 -55 66 -49
12955 -56 66 -49
12956 -56 66 -50
12957 -56 66 -51
12958 -56 66 -50
12959 -56 65 -50
12960 -56 65 -51
12961 -56 65 -52
12962 -56 65 -51
12963 -56 66 -51
12964 -56 66 -52
12965 -56 66 -51
12966 -56 66 -52
12967 -56 66 -53
12968 -56 66 -54
12969 -57 66 -54
12970 -56 66 -54
12971 -56 66 -55
12972 -57 66 -55
12973 -57 66 -54
12974 -57 66 -55
12975 -57 65 -55
12976 -56 65 -55
12977 -56 65 -56
12978 -55 65 -56
12979 -55 65 -55
12980 -55 66 -55
12981 -56 66 -55
12982 -56 65 -55
12983 -56 66 -55
12984 -56 67 -55
12985 -56 66 -55
12986 -56 66 -54
12987 -55 66 -54
12988 -54 66 -54
12989 -54 66 -53
12990 -53 66 -53
12991 -54 66 -53
12992 -53 66 -53
12993 -53 66 -52
12994 -53 66 -51
12995 -54 66 -51
12996 -54 65 -51
12997 -54 65 -52
12998 -54 64 -52
12999 -53 64 -52
13000 -53 64 -51
13001 -53 65 -51
13002 -53 65 -52
13003 -53 65 -53
13004 -53 65 -54
13005 -54 65 -54
13006 -54 65 -53
13007 -53 65 -53
13008 -53 65 -52
13009 -53 65 -51
13010 -53 64 -51
13011 -53 64 -50
13012 -53 64 -51
13013 -54 64 -51
13014 -54 65 -51
13015 -54 65 -50
13016 -55 65 -50
13017 -55 65 -49
13018 -55 66 -49
13019 -55 66 -48
13020 -54 66 -48
13021 -54 65 -48
13022 -53 65 -48
13023 -54 65 -48
13024 -54 65 -49
13025 -54 65 -50
13026 -54 65 -51
13027 -54 65 -50
13028 -54 66 -50
13029 -53 66 -50
13030 -53 65 -50
13031 -53 65 -51
13032 -54 65 -51
13033 -54 66 -51
13034 -53 66 -51
13035 -53 67 -51
13036 -53 68 -51
13037 -53 68 -50
13038 -53 68 -49
13039 -53 68 -48
13040 -53 67 -48
13041 -53 67 -47
13042 -53 67 -46
13043 -53 67 -47
13044 -53 67 -46
13045 -53 67 -47
13046 -54 67 -47
13047 -54 68 -47
13048 -55 68 -47
13049 -54 68 -47
13050 -54 68 -46
13051 -54 68 -47
13052 -55 68 -47
13053 -55 67 -47
13054 -55 68 -47
13055 -55 69 -47
13056 -55 69 -46
13057 -55 70 -46
13058 -54 70 -46
13059 -53 70 -46
13060 -53 71 -46
13061 -52 71 -46
13062 -52 71 -45
13063 -52 71 -46
13064 -52 71 -47
13065 -52 71 -46
13066 -52 70 -46
13067 -52 70 -45
13068 -51 70 -45
13069 -51 69 -45
13070 -52 69 -45
13071 -53 69 -45
13072 -53 68 -45
13073 -52 68 -45
13074 -52 68 -44
13075 -52 69 -44
13076 -52 69 -43
13077 -52 70 -43
13078 -52 70 -44
13079 -52 70 -45
13080 -51 70 -45
13081 -51 69 -45
13082 -52 69 -45
13083 -52 70 -45
13084 -52 70 -46
13085 -52 70 -45
13086 -53 70 -45
13087 -54 70 -45
13088 -54 70 -44
13089 -54 71 -44
13090 -54 72 -44
13091 -54 73 -44
13092 -53 73 -44
13093 -53 73 -45
13094 -53 74 -45
13095 -54 74 -45
13096 -54 74 -46
13097 -54 75 -46
13098 -53 75 -46
13099 -53 75 -45
13100 -54 75 -45
13101 -54 75 -44
13102 -54 75 -45
13103 -53 75 -45
13104 -53 75 -44
13105 -53 75 -43
13106 -54 75 -43
13107 -54 74 -43
13108 -54 73 -43
13109 -54 74 -43
13110 -54 73 -43
13111 -55 73 -43
13112 -55 74 -43
13113 -55 73 -43
13114 -54 73 -43
13115 -54 74 -43
13116 -53 74 -43
13117 -54 74 -43
13118 -54 74 -44
13119 -54 73 -44
13120 -55 73 -44
13121 -56 73 -44
13122 -57 73 -44
13123 -57 73 -45
13124 -57 74 -45
13125 -58 74 -45
13126 -58 74 -46
13127 -58 74 -47
13128 -57 74 -47
13129 -57 73 -47
13130 -56 73 -47
13131 -56 73 -46
13132 -56 73 -45
13133 -55 73 -45
13134 -55 72 -45
13135 -55 71 -45
13136 -54 71 -45
13137 -53 71 -45
13138 -53 72 -45
13139 -54 72 -45
13140 -54 73 -45
13141 -54 72 -45
13142 -54 71 -45
13143 -54 71 -46
13144 -54 71 -45
13145 -54 71 -46
13146 -53 71 -46
13147 -54 71 -46
13148 -55 71 -46
13149 -54 71 -46
13150 -54 70 -46
13151 -54 69 -46
13152 -53 69 -46
13153 -53 69 -47
13154 -53 69 -46
13155 -53 69 -47
13156 -53 69 -48
13157 -53 68 -48
13158 -53 68 -49
13159 -54 68 -49
13160 -54 68 -48
13161 -53 68 -48
13162 -52 68 -48
13163 -52 68 -49
13164 -53 68 -49
13165 -54 68 -49
13166 -54 69 -49
13167 -54 69 -48
13168 -55 69 -48
13169 -55 69 -47
13170 -54 69 -47
13171 -54 69 -46
13172 -55 69 -46
13173 -55 69 -45
13174 -55 69 -46
13175 -56 69 -46
13176 -56 68 -46
13177 -56 68 -47
13178 -56 69 -47
13179 -56 70 -47
13180 -56 70 -46
13181 -55 70 -46
13182 -54 70 -46
13183 -55 70 -46
13184 -56 70 -46
13185 -56 71 -46
13186 -56 72 -46
13187 -56 71 -46
13188 -56 71 -45
13189 -55 71 -45
13190 -56 71 -45
13191 -56 72 -45
13192 -56 71 -45
13193 -55 71 -45
13194 -54 71 -45
13195 -54 72 -45
13196 -55 72 -45
13197 -55 72 -46
13198 -56 72 -46
13199 -56 72 -45
13200 -57 72 -45
13201 -57 73 -45
13202 -56 73 -45
13203 -55 73 -45
13204 -54 73 -45
13205 -53 73 -45
13206 -53 73 -46
13207 -53 72 -46
13208 -54 72 -46
13209 -54 71 -46
13210 -54 71 -45
13211 -53 71 -45
13212 -53 70 -45
13213 -53 69 -45
13214 -53 69 -44
13215 -54 69 -44
13216 -55 69 -44
13217 -55 69 -43
13218 -55 69 -42
13219 -55 68 -42
13220 -55 67 -42
13221 -55 67 -43
13222 -55 68 -43
13223 -55 69 -43
13224 -55 68 -43
13225 -55 68 -42
13226 -54 68 -42
13227 -54 68 -43
13228 -53 68 -43
13229 -53 68 -42
13230 -53 69 -42
13231 -53 68 -42
13232 -52 68 -42
13233 -52 68 -41
13234 -53 68 -41
13235 -54 68 -41
13236 -55 68 -41
13237 -55 68 -40
13238 -54 68 -40
13239 -54 67 -40
13240 -53 67 -40
13241 -53 66 -40
13242 -53 66 -39
13243 -53 65 -39
13244 -52 65 -39
13245 -52 65 -40
13246 -52 66 -40
13247 -53 66 -40
13248 -53 66 -41
13249 -52 66 -41
13250 -52 67 -41
13251 -53 67 -41
13252 -54 67 -41
13253 -54 68 -41
13254 -54 69 -41
13255 -55 69 -41
13256 -55 69 -42
13257 -55 69 -43
13258 -56 69 -43
13259 -55 69 -43
13260 -55 69 -42
13261 -54 69 -42
13262 -54 70 -42
13263 -54 70 -43
13264 -54 70 -44
13265 -54 69 -44
13266 -54 68 -44
13267 -54 68 -43
13268 -55 68 -43
13269 -55 69 -43
13270 -55 68 -43
13271 -55 68 -42
13272 -56 68 -42
13273 -56 67 -42
13274 -56 67 -43
13275 -55 67 -43
13276 -55 68 -43
13277 -55 69 -43
13278 -56 69 -43
13279 -56 69 -42
13280 -57 69 -42
13281 -57 69 -41
13282 -57 70 -41
13283 -57 70 -42
13284 -57 70 -41
13285 -57 70 -40
13286 -57 70 -41
13287 -58 70 -41
13288 -57 70 -41
13289 -56 70 -41
13290 -56 70 -42
13291 -56 69 -42
13292 -56 68 -42
13293 -56 68 -43
13294 -57 68 -43
13295 -56 68 -43
13296 -56 67 -43
13297 -56 67 -44
13298 -57 67 -44
13299 -57 67 -45
13300 -56 67 -45
13301 -56 66 -45
13302 -55 66 -45
13303 -55 66 -46
13304 -55 65 -46
13305 -55 64 -46
13306 -56 64 -46
13307 -56 64 -45
13308 -56 65 -45
13309 -56 66 -45
13310 -56 67 -45
13311 -56 66 -45
13312 -56 65 -45
13313 -55 65 -45
13314 -55 65 -44
13315 -54 65 -44
13316 -54 65 -45
13317 -54 65 -44
13318 -53 65 -44
13319 -53 65 -43
13320 -54 65 -43
13321 -54 64 -43
13322 -53 64 -43
13323 -52 64 -43
13324 -52 63 -43
13325 -52 63 -42
13326 -51 63 -42
13327 -51 63 -41
13328 -51 63 -42
13329 -51 63 -41
13330 -51 62 -41
13331 -51 63 -41
13332 -51 63 -40
13333 -50 63 -40
13334 -50 62 -40
13335 -49 62 -40
13336 -49 62 -41
13337 -48 62 -41
13338 -48 62 -42
13339 -49 62 -42
13340 -50 62 -42
13341 -50 61 -42
13342 -50 61 -43
13343 -50 62 -43
13344 -50 63 -43
13345 -49 63 -43
13346 -50 63 -43
13347 -50 62 -43
13348 -49 62 -43
13349 -48 62 -43
13350 -48 62 -42
13351 -48 62 -43
13352 -48 63 -43
13353 -48 63 -42
13354 -47 63 -42
13355 -47 63 -41
13356 -48 63 -41
13357 -48 63 -40
13358 -48 63 -41
13359 -48 64 -41
13360 -47 64 -41
13361 -47 65 -41
13362 -47 65 -40
13363 -47 65 -39
13364 -47 65 -38
13365 -48 65 -38
13366 -48 64 -38
13367 -47 64 -38
13368 -46 64 -38
13369 -46 65 -38
13370 -45 65 -38
13371 -46 65 -38
13372 -46 64 -38
13373 -46 64 -37
13374 -47 64 -37
13375 -48 64 -37
13376 -47 64 -37
13377 -47 64 -38
13378 -47 64 -37
13379 -48 64 -37
13380 -48 64 -38
13381 -48 63 -38
13382 -47 63 -38
13383 -47 63 -37
13384 -46 63 -37
13385 -46 63 -36
13386 -47 63 -36
13387 -48 63 -36
13388 -49 63 -36
13389 -49 63 -35
13390 -49 62 -35
13391 -50 62 -35
13392 -50 61 -35
13393 -50 61 -34
13394 -50 61 -35
13395 -51 61 -35
13396 -51 61 -34
13397 -51 61 -33
13398 -51 62 -33
13399 -51 63 -33
13400 -51 62 -33
13401 -51 62 -32
13402 -51 62 -33
13403 -51 62 -32
13404 -51 62 -33
13405 -51 63 -33
13406 -50 63 -33
13407 -50 62 -33
13408 -50 61 -33
13409 -50 62 -33
13410 -50 61 -33
13411 -50 62 -33
13412 -49 62 -33
13413 -49 62 -32
13414 -49 62 -33
13415 -50 62 -33
13416 -51 62 -33
13417 -51 62 -32
13418 -51 61 -32
13419 -51 61 -33
13420 -51 60 -33
13421 -51 60 -34
13422 -51 61 -34
13423 -51 61 -33
13424 -51 62 -33
13425 -51 63 -33
13426 -51 63 -34
13427 -52 63 -34
13428 -51 63 -34
13429 -50 63 -34
13430 -50 62 -34
13431 -49 62 -34
13432 -48 62 -34
13433 -49 62 -34
13434 -49 63 -34
13435 -50 63 -34
13436 -51 63 -34
13437 -51 63 -33
13438 -51 63 -32
13439 -51 62 -32
13440 -51 62 -31
13441 -51 62 -32
13442 -50 62 -32
13443 -50 61 -32
13444 -50 60 -32
13445 -50 60 -33
13446 -51 60 -33
13447 -51 60 -32
13448 -51 59 -32
13449 -51 59 -33
13450 -51 60 -33
13451 -52 60 -33
13452 -52 61 -33
13453 -52 62 -33
13454 -52 63 -33
13455 -52 62 -33
13456 -52 61 -33
13457 -52 61 -34
13458 -51 61 -34
13459 -52 61 -34
13460 -52 62 -34
13461 -52 62 -35
13462 -52 62 -36
13463 -52 61 -36
13464 -52 61 -37
13465 -52 61 -38
13466 -52 61 -37
13467 -52 60 -37
13468 -52 61 -37
13469 -51 61 -37
13470 -51 62 -37
13471 -51 62 -38
13472 -51 61 -38
13473 -51 61 -37
13474 -51 62 -37
13475 -51 61 -37
13476 -51 61 -38
13477 -51 61 -39
13478 -51 61 -40
13479 -51 61 -39
13480 -51 62 -39
13481 -52 62 -39
13482 -52 61 -39
13483 -52 60 -39
13484 -51 60 -39
13485 -51 59 -39
13486 -51 60 -39
13487 -51 59 -39
13488 -51 60 -39
13489 -51 59 -39
13490 -51 59 -38
13491 -50 59 -38
13492 -50 58 -38
13493 -49 58 -38
13494 -49 58 -37
13495 -50 58 -37
13496 -50 57 -37
13497 -50 57 -38
13498 -51 57 -38
13499 -51 57 -39
13500 -51 57 -38
13501 -50 57 -38
13502 -50 56 -38
13503 -51 56 -38
13504 -51 56 -37
13505 -50 56 -37
13506 -49 56 -37
13507 -50 56 -37
13508 -50 57 -37
13509 -50 56 -37
13510 -51 56 -37
13511 -51 55 -37
13512 -51 54 -37
13513 -51 55 -37
13514 -51 54 -37
13515 -51 55 -37
13516 -52 55 -37
13517 -52 55 -38
13518 -52 55 -39
13519 -52 55 -38
13520 -52 55 -39
13521 -52 55 -38
13522 -52 54 -38
13523 -52 54 -39
13524 -52 55 -39
13525 -52 55 -38
13526 -52 56 -38
13527 -53 56 -38
13528 -53 57 -38
13529 -54 57 -38
13530 -55 57 -38
13531 -55 58 -38
13532 -55 57 -38
13533 -56 57 -38
13534 -57 57 -38
13535 -56 57 -38
13536 -56 57 -39
13537 -56 58 -39
13538 -56 58 -40
13539 -56 58 -41
13540 -56 59 -41
13541 -56 60 -41
13542 -57 60 -41
13543 -58 60 -41
13544 -58 60 -40
13545 -58 59 -40
13546 -57 59 -40
13547 -57 59 -41
13548 -57 59 -42
13549 -58 59 -42
13550 -58 59 -41
13551 -58 59 -42
13552 -58 59 -41
13553 -58 59 -42
13554 -59 59 -42
13555 -59 58 -42
13556 -60 58 -42
13557 -60 59 -42
13558 -60 58 -42
13559 -60 58 -41
13560 -60 58 -42
13561 -60 58 -43
13562 -59 58 -43
13563 -59 58 -44
13564 -58 58 -44
13565 -58 59 -44
13566 -58 59 -43
13567 -59 59 -43
13568 -59 58 -43
13569 -59 58 -42
13570 -59 58 -43
13571 -59 59 -43
13572 -59 58 -43
13573 -59 59 -43
13574 -59 60 -43
13575 -60 60 -43
13576 -61 60 -43
13577 -61 61 -43
13578 -61 61 -42
13579 -62 61 -42
13580 -61 61 -42
13581 -61 61 -41
